Name,Age,Tenure,cust_id,no_wire_trxns_sent,wire_total_amnt_sent,no_international_wire_trxns_sent,no_wire_trxns_received,wire_total_amnt_received,no_international_wire_trxns_received,no_emt_trxns_sent,emt_total_amnt_sent,no_emt_trxns_received,emt_total_amnt_received,no_cash_deposits,total_cash_deposit,no_cash_withdraws,total_cash_withdraw,total_international_trxns,total_no_wire_trxns,total_no_emt_trxns,total_no_cash_trxns,wire_trxn_balance,emt_trxn_balance,cash_balance,label,Gender_female,Gender_male,Gender_other,Occupation_Actor,Occupation_Actuary,Occupation_Anesthesiologist,Occupation_AnimalTrainer,Occupation_AntiqueDealer,Occupation_AntiquesDealer,Occupation_Arborist,Occupation_Archaeologist,Occupation_Architect,Occupation_ArtCritic,Occupation_ArtDealer,Occupation_ArtGalleryOwner,Occupation_ArtHistorian,Occupation_Artist,Occupation_Astronomer,Occupation_Astrophysicist,Occupation_Auctioneer,Occupation_Author,Occupation_AutoDealer,Occupation_Baker,Occupation_Banker,Occupation_Barista,Occupation_Bartender,Occupation_Beekeeper,Occupation_Bioengineer,Occupation_Biologist,Occupation_BookEditor,Occupation_Brewer,Occupation_BusDriver,Occupation_BusinessOwner,Occupation_Butcher,Occupation_CallCenterRepresentative,Occupation_CarDealershipOwner,Occupation_Carpenter,Occupation_Cartographer,Occupation_Cartoonist,Occupation_CashintensiveBusinessOwneregLaundromat,Occupation_Cashier,Occupation_CasinoOperator,Occupation_Ceramicist,Occupation_Chef,Occupation_Chemist,Occupation_ChildcareWorker,Occupation_Chiropractor,Occupation_Choreographer,Occupation_Cicerone,Occupation_CivilServant,Occupation_Cleaner,Occupation_CoffeeRoaster,Occupation_ComicBookArtist,Occupation_CommodityBroker,Occupation_ConstructionContractor,Occupation_ConstructionWorker,Occupation_CorporateExecutive,Occupation_Cryoseismologist,Occupation_CryptocurrencyTrader,Occupation_Curator,Occupation_CurrencyExchangeOwner,Occupation_DJ,Occupation_Dendrochronologist,Occupation_Dentist,Occupation_Dietician,Occupation_Distiller,Occupation_Doctor,Occupation_Economist,Occupation_Egyptologist,Occupation_Electrician,Occupation_Engineer,Occupation_Enologist,Occupation_Entomologist,Occupation_EnvironmentalScientist,Occupation_Ethnobotanist,Occupation_Ethnomusicologist,Occupation_EventPlanner,Occupation_FactoryWorker,Occupation_FarmLaborer,Occupation_Farmer,Occupation_FashionDesigner,Occupation_FastFoodWorker,Occupation_FilmEditor,Occupation_Filmmaker,Occupation_FinancialAdvisor,Occupation_Firefighter,Occupation_Fisherman,Occupation_FitnessTrainer,Occupation_FlightAttendant,Occupation_Florist,Occupation_FoodCritic,Occupation_FoodScientist,Occupation_Forester,Occupation_FreeTradeZoneOperator,Occupation_FreelanceregGraphicDesignerWriter,Occupation_GameDeveloper,Occupation_Gardener,Occupation_Gemologist,Occupation_Geologist,Occupation_Glaciologist,Occupation_GraphicArtist,Occupation_Graphologist,Occupation_GroceryStoreClerk,Occupation_Hairstylist,Occupation_HedgeFundManager,Occupation_Herpetologist,Occupation_HighEndRealEstateDeveloper,Occupation_Historian,Occupation_HomeHealthAide,Occupation_Hotelier,Occupation_Hydrologist,Occupation_Ichthyologist,Occupation_Illustrator,Occupation_ImportExportBusinessOwner,Occupation_ImportExportDealer,Occupation_InteriorDesigner,Occupation_InternationalConsultant,Occupation_InternationalSalesperson,Occupation_JewelryDealer,Occupation_Journalist,Occupation_Kinesiologist,Occupation_Landlord,Occupation_Landscaper,Occupation_Lawyer,Occupation_Lepidopterist,Occupation_Librarian,Occupation_LibrarianAssistant,Occupation_Librettist,Occupation_Lifeguard,Occupation_Limnologist,Occupation_Linguist,Occupation_LiteraryCritic,Occupation_LoanorFinanceCompanyOwner,Occupation_LocalFairOperator,Occupation_LocalRadioOperator,Occupation_Luthier,Occupation_LuxuryGoodsDealeregArtJewelry,Occupation_LuxuryYachtBroker,Occupation_MakeupArtist,Occupation_Malacologist,Occupation_MarineBiologist,Occupation_MarineEngineer,Occupation_MaritimeorShippingAgent,Occupation_MassageTherapist,Occupation_Mechanic,Occupation_Meteorologist,Occupation_Miner,Occupation_MoneyServiceBusinessOwner,Occupation_MusicProducer,Occupation_Musician,Occupation_Mycologist,Occupation_Nanny,Occupation_Nematologist,Occupation_NewsAnchor,Occupation_NightcluborBarOwner,Occupation_NonprofitOrganizationDirector,Occupation_NotaryPublic,Occupation_Numismatist,Occupation_Nurse,Occupation_Nutritionist,Occupation_Oceanographer,Occupation_OffshoreInvestmentAdvisor,Occupation_OffshoreTrustee,Occupation_OnlineGamblingSiteOperator,Occupation_Optometrist,Occupation_Ornithologist,Occupation_Osteologist,Occupation_Other,Occupation_Paleontologist,Occupation_Paramedic,Occupation_PastryChef,Occupation_PawnShopOwner,Occupation_PaymentProcessorsOwner,Occupation_Pediatrician,Occupation_Pedologist,Occupation_PetGroomer,Occupation_Pharmacist,Occupation_Philatelist,Occupation_Photographer,Occupation_PhysicalTherapist,Occupation_Physicist,Occupation_Pilot,Occupation_Plumber,Occupation_PoliceOfficer,Occupation_PoliticalScientist,Occupation_PostalWorker,Occupation_PreciousMetalsDealer,Occupation_Printmaker,Occupation_PrivateBanker,Occupation_PrivateEquityFundManager,Occupation_PrivateJetBroker,Occupation_PrivateSecurityCompanyOwner,Occupation_PrivateTutor,Occupation_PropertyManager,Occupation_Psychologist,Occupation_RadioHost,Occupation_Radiologist,Occupation_RealEstateAgent,Occupation_RealEstateBroker,Occupation_Receptionist,Occupation_ResearchScientist,Occupation_RetailSalesperson,Occupation_Retired,Occupation_SchoolBusDriver,Occupation_SchoolTeacher,Occupation_Sculptor,Occupation_SecurityGuard,Occupation_Seismologist,Occupation_Semiotician,Occupation_SetDesigner,Occupation_ShellCompanyOperator,Occupation_Sinologist,Occupation_SocialWorker,Occupation_Sociologist,Occupation_SoftwareDeveloper,Occupation_Sommelier,Occupation_SoundEngineer,Occupation_SportsAgent,Occupation_Statistician,Occupation_StockBroker,Occupation_Student,Occupation_Surgeon,Occupation_Surveyor,Occupation_TVProducer,Occupation_Tailor,Occupation_TattooArtist,Occupation_TaxAdvisor,Occupation_TaxiDriver,Occupation_Telemarketer,Occupation_TheaterDirector,Occupation_Therapist,Occupation_TourGuide,Occupation_Translator,Occupation_TravelAgencyOwner,Occupation_TravelAgent,Occupation_TrustandCompanyServiceProvider,Occupation_Unemployed,Occupation_UniversityProfessor,Occupation_Unknown,Occupation_UrbanPlanner,Occupation_VentureCapitalist,Occupation_Veterinarian,Occupation_VeterinarianAssistant,Occupation_Vexillologist,Occupation_Videographer,Occupation_VirtualAssetServiceProviders,Occupation_VoiceActor,Occupation_Volcanologist,Occupation_WaiterWaitress,Occupation_WarehouseWorker,Occupation_WeddingPlanner,Occupation_WindowCleaner,Occupation_Zookeeper,predictions
DR.ROBERT LITTLE,36,4,CUST12724050,0,0.0,0,0,0.0,0,1,286.5,3,701.0,0,0.0,0,0.0,0,0,4,0,0.0,414.5,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0378541562411387
BRADLEY MITCHELL,27,2,CUST96633928,0,0.0,0,0,0.0,0,2,395.0,1,110.0,0,0.0,0,0.0,0,0,3,0,0.0,-285.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.023731693506022934
ANTHONY NGUYEN,18,0,CUST91284409,0,0.0,0,0,0.0,0,0,0.0,2,377.0,0,0.0,0,0.0,0,0,2,0,0.0,377.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.016253083669436882
JOSEPH KELLEY,28,10,CUST20156034,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.033085109459108586
ANTHONY NGUYEN,18,0,CUST29350651,0,0.0,0,2,5677.0,0,5,4118.0,2,2058.5,0,0.0,0,0.0,0,2,7,0,5677.0,-2059.5,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.526560924745787
MR. ANTHONY NGUYEN,37,4,CUST16122141,2,3399.5,1,0,0.0,0,9,4911.5,13,6518.5,0,0.0,0,0.0,1,2,22,0,-3399.5,1607.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.548798785943175
CHRISTOPHER BROWN,48,15,CUST31299272,2,13032.5,0,2,12633.0,0,7,5623.0,5,4443.0,0,0.0,0,0.0,0,4,12,0,-399.5,-1180.0,0.0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9948230401928704
JASON DAVID,35,0,CUST18277944,1,3340.0,0,5,11331.5,1,4,6724.5,3,2579.0,0,0.0,0,0.0,1,6,7,0,7991.5,-4145.5,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.697283682919237
TERRY THOMPSON,39,5,CUST68435640,0,0.0,0,0,0.0,0,0,0.0,1,13.0,0,0.0,0,0.0,0,0,1,0,0.0,13.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03256195535448758
KEVIN GILL,26,3,CUST72752584,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.021261384487774208
DONALD LEE,48,10,CUST82014593,0,0.0,0,1,1180.0,0,0,0.0,2,2640.0,0,0.0,0,0.0,0,1,2,0,1180.0,2640.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19750732147667296
DR.ANTHONY NGUYEN,31,11,CUST55416351,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03292089284033222
CHRISTOPHER BROWN,32,4,CUST34251561,0,0.0,0,4,41985.0,0,2,239.0,4,5993.5,9,71645.0,3,26945.0,0,4,6,12,41985.0,5754.5,44700.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9881012040807338
KAI XU,34,10,CUST30572335,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2768374178783075
WILLIAM JOHNSTON,18,0,CUST37348031,0,0.0,0,0,0.0,0,2,22.0,1,11.5,0,0.0,0,0.0,0,0,3,0,0.0,-10.5,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02277743094189218
RICHARD WATSON,45,7,CUST93675258,0,0.0,0,0,0.0,0,1,2128.0,1,270.0,0,0.0,0,0.0,0,0,2,0,0.0,-1858.0,0.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09151154000332289
JUSTIN LOVE,47,0,CUST30118522,0,0.0,0,0,0.0,0,3,11.0,1,3.0,2,2935.0,0,0.0,0,0,4,2,0.0,-8.0,2935.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.32409399900067504
